Date,Open,High,Low,Close,Volume
05/22/2020,69.84,70.64,69.59,70.52,"2,61,88,160"
05/26/2020,71.86,72.05,70.61,70.85,"4,12,12,860"
05/27/2020,70.86,71.09,69.56,70.89,"3,37,22,840"
05/28/2020,69.84,72.04,69.8,70.84,"3,38,79,520"
05/29/2020,70.85,71.63,70.67,71.45,"3,67,61,180"
06-01-2020,70.92,71.9,70.9,71.59,"2,43,42,800"
06-02-2020,71.53,71.98,70.94,71.96,"2,55,62,560"
06-03-2020,71.92,72.33,71.49,71.82,"2,51,23,720"
06-04-2020,71.52,71.95,70.24,70.61,"2,96,85,440"
06-05-2020,70.66,72.25,70.3,71.92,"3,47,04,880"
06-08-2020,71.12,72.4,71.12,72.33,"2,80,83,560"
06-09-2020,72.27,73.4,72.16,72.81,"2,81,84,980"
06-10-2020,72.98,73.71,72.81,73.29,"3,05,03,060"
06-11-2020,72.12,72.72,70.1,70.19,"3,98,26,640"
06-12-2020,71.42,71.85,69.3,70.66,"3,89,27,340"
06/15/2020,69.54,71.24,69.4,70.99,"3,01,21,920"
06/16/2020,72.26,72.75,71.3,72.14,"3,42,32,280"
06/17/2020,72.36,73,71.57,72.56,"3,09,92,300"
06/18/2020,72.46,72.57,71.35,71.8,"3,16,38,320"
06/19/2020,72.2,72.39,71.07,71.59,"6,31,57,500"
06/22/2020,71.45,72.64,71.16,72.59,"3,08,48,800"
06/23/2020,72.78,73.8,72.26,73.22,"2,85,95,280"
06/24/2020,73.08,73.77,71.49,71.6,"3,51,20,440"
06/25/2020,71.5,72.15,71,72.07,"2,46,09,480"
06/26/2020,71.57,71.67,67.6,68,"8,53,53,960"
06/29/2020,67.91,69.78,67.35,69.75,"3,62,03,600"
06/30/2020,69.52,70.93,69.2,70.68,"4,08,47,620"
07-01-2020,70.56,72.15,70.49,71.9,"3,55,03,340"
07-02-2020,72.35,74.15,72.32,73.24,"3,71,89,600"
07-06-2020,74,75.33,73.64,74.79,"3,12,79,940"
07-07-2020,74.5,75.84,74.18,74.26,"2,91,63,440"
07-08-2020,74.72,75.29,74.28,74.8,"2,49,93,160"
07-09-2020,75.32,76.14,74.4,75.55,"2,84,66,440"
07-10-2020,75.31,77.19,74.83,77.09,"3,71,34,080"
07/13/2020,77.5,78.86,75.26,75.57,"3,69,28,480"
07/14/2020,74.52,76.15,74.18,76.03,"3,17,00,320"
07/15/2020,76.16,76.77,74.9,75.68,"3,22,13,680"
07/16/2020,75,75.93,74.32,75.9,"3,03,86,900"
07/17/2020,76.08,76.17,74.92,75.78,"2,91,40,200"
07/20/2020,75.76,78.51,75.18,78.29,"3,11,45,040"
07/21/2020,79.35,79.35,77.71,77.92,"2,43,72,900"
07/22/2020,78.03,78.5,77.31,78.42,"1,86,39,700"
07/23/2020,78.35,78.59,75.37,75.78,"3,25,52,680"
07/24/2020,74.95,75.88,74.42,75.59,"3,08,88,080"
07/27/2020,75.78,77.05,75.76,76.51,"2,49,19,600"
07/28/2020,76.26,76.32,74.88,75.02,"3,40,43,480"
07/29/2020,75.32,76.56,75.07,76.1,"2,21,30,680"
07/30/2020,74.85,76.89,74.61,76.57,"3,34,27,920"
07/31/2020,75.25,75.45,72.7,74.15,"6,85,80,720"
08-03-2020,74.33,74.52,73.28,73.72,"4,66,30,280"
08-04-2020,73.83,74.28,72.93,73.25,"3,80,69,780"
08-05-2020,73.47,74.12,73.17,73.68,"3,95,99,140"
08-06-2020,73.59,75.12,73.3,75.01,"3,99,07,360"
08-07-2020,75,75.84,74.08,74.72,"3,15,56,520"
08-10-2020,74.36,75.2,73.65,74.81,"2,57,90,600"
08-11-2020,74.62,75.5,73.9,74.02,"2,90,87,300"
08-12-2020,74.28,75.62,74.26,75.33,"2,87,53,100"
08/13/2020,75.52,76.86,75.4,75.92,"2,91,04,160"
08/14/2020,75.78,76.1,75.14,75.39,"2,71,04,000"
08/17/2020,75.73,76.28,75.4,75.9,"2,75,72,000"
08/18/2020,76.31,78.12,76.19,77.93,"4,05,41,720"
08/19/2020,77.67,78.68,77.2,77.38,"3,32,12,220"
08/20/2020,77.17,79.29,76.91,79.09,"3,41,37,540"
08/21/2020,78.85,79.89,78.4,79.02,"2,89,29,060"
08/24/2020,79.7,80.71,79.03,79.41,"2,82,04,580"
08/25/2020,79.1,80.58,79.1,80.41,"4,26,41,680"
08/26/2020,80.4,82.96,80.18,82.62,"7,16,21,440"
08/27/2020,82.68,82.75,81.29,81.72,"3,72,32,040"
08/28/2020,81.67,82.36,81.54,82.22,"2,99,95,640"
08/31/2020,82.39,82.4,81.52,81.71,"3,64,68,120"
09-01-2020,81.83,83.29,81.61,83.04,"3,65,33,100"
09-02-2020,83.69,86.66,83.32,86.41,"5,02,23,600"
09-03-2020,85.49,85.49,80.75,82.09,"6,21,55,260"
